Row ID,Order ID,Order Date,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit,Day Of Week,Fiscal Year,Fiscal Quarter,Cost
8629,EMEA-2019-164084,9/7/2019,Nikhil Jayashankar,United Kingdom,London,EMEA,UKIR,AnyCompany 34,1013,Energy,Strategic,ContactMatcher,UDXXWU4V8C,6.096,2,0.2,2.0574,Saturday,FY2019,FQ4,4.0386
8630,EMEA-2019-164084,9/7/2019,Nikhil Jayashankar,United Kingdom,London,EMEA,UKIR,AnyCompany 34,1013,Energy,Strategic,ContactMatcher,3W62UZAKG3,481.176,2,0.4,-120.294,Saturday,FY2019,FQ4,601.47
8631,EMEA-2019-164084,9/7/2019,Nikhil Jayashankar,United Kingdom,London,EMEA,UKIR,AnyCompany 34,1013,Energy,Strategic,Storage,ULYF0AHDK2,7.24,4,0,2.3892,Saturday,FY2019,FQ4,4.8508
8632,EMEA-2020-107783,7/29/2020,Nikhil Jayashankar,France,Marseille,EMEA,EU-WEST,ExampleCorp 2,1070,Finance,SMB,Marketing Suite,CHV8N5UCSS,177.45,5,0.5,-78.078,Wednesday,FY2020,FQ4,255.528
8633,EMEA-2020-107783,7/29/2020,Nikhil Jayashankar,France,Marseille,EMEA,EU-WEST,ExampleCorp 2,1070,Finance,SMB,ContactMatcher,9NP0R1W288,1369.764,6,0.7,-913.176,Wednesday,FY2020,FQ4,2282.94
8634,EMEA-2020-107783,7/29/2020,Nikhil Jayashankar,France,Marseille,EMEA,EU-WEST,ExampleCorp 2,1070,Finance,SMB,OneView,2YRSYCFL8U,9.48,3,0.2,0.711,Wednesday,FY2020,FQ4,8.769
8635,EMEA-2021-159793,8/26/2021,Mateo Jackson,France,Paris,EMEA,EU-WEST,ExampleCorp 52,1099,Finance,SMB,Marketing Suite,0IFWR220HK,130.98,2,0.5,-89.0664,Thursday,FY2021,FQ4,220.0464
8636,EMEA-2018-160094,4/30/2018,John Doe,Ireland,Dublin,EMEA,UKIR,AnyCompany 20,1076,Tech,SMB,ChatBot Plugin,3FAKLZF8BD,174.95,5,0,45.487,Monday,FY2018,FQ3,129.463
8637,EMEA-2018-160094,4/30/2018,John Doe,Ireland,Dublin,EMEA,UKIR,AnyCompany 20,1076,Tech,SMB,Marketing Suite - Gold,8S15U5TM0M,826,5,0,214.76,Monday,FY2018,FQ3,611.24
8638,AMER-2021-151281,4/28/2021,Diego Ramirez,Canada,Toronto,AMER,NAMER,AnyCompany 2,1002,Healthcare,SMB,SaaS Connector Pack,43UOA2NDKI,139.58,7,0,39.0824,Wednesday,FY2021,FQ3,100.4976
8639,EMEA-2021-118346,7/24/2021,Richard Roe,Italy,Turin,EMEA,EU,ExampleCorp 9,1057,Retail,Enterprise,Data Smasher,Y1YIGGWU1I,399.95,5,0,143.982,Saturday,FY2021,FQ4,255.968
8640,EMEA-2018-129819,12/13/2018,Martha Rivera,Ireland,Dublin,EMEA,UKIR,AnyCompany 16,1011,Finance,Strategic,ContactMatcher,8OCOTN777N,12.39,3,0,5.8233,Thursday,FY2019,FQ1,6.5667
8641,APJ-2021-148551,1/13/2021,Kwaku Mensah,Japan,Aichi,APJ,JAPN,ExampleCorp 14,1064,Healthcare,Strategic,ContactMatcher,W43EX2KXYI,760.98,5,0.8,-1141.47,Wednesday,FY2021,FQ2,1902.45
8642,AMER-2021-147767,12/3/2021,Efua Owusu,Chile,Santiago,AMER,LATAM,AnyCompany 29,1022,Communications,SMB,ContactMatcher,48U8HSLPCU,67.86,6,0.7,-45.24,Friday,FY2022,FQ1,113.1
8643,EMEA-2019-108259,11/8/2019,Márcia Oliveira,Sweden,Gothenburg,EMEA,NOR,AnyCompany 23,1017,Energy,Strategic,Storage,BASPOMDWN4,31.504,11,0.2,11.814,Friday,FY2020,FQ1,19.69
8644,EMEA-2019-108259,11/8/2019,Márcia Oliveira,Sweden,Gothenburg,EMEA,NOR,AnyCompany 23,1017,Energy,Strategic,FinanceHub,G3LV9F26IG,5.04,1,0.2,1.638,Friday,FY2020,FQ1,3.402
8645,EMEA-2019-108259,11/8/2019,Márcia Oliveira,Sweden,Gothenburg,EMEA,NOR,AnyCompany 23,1017,Energy,Strategic,ContactMatcher,7ULUP7I2W6,39.879,7,0.7,-29.2446,Friday,FY2020,FQ1,69.1236
8646,EMEA-2019-108259,11/8/2019,Márcia Oliveira,Sweden,Gothenburg,EMEA,NOR,AnyCompany 23,1017,Energy,Strategic,SaaS Connector Pack,0XFSKUA7SG,4.712,1,0.2,1.4136,Friday,FY2020,FQ1,3.2984
8647,AMER-2020-113341,11/26/2020,Diego Ramirez,United States,New York City,AMER,NAMER,ExampleCorp 35,1043,Manufacturing,SMB,FinanceHub,Z47M5XTQ8L,194.352,3,0.2,19.4352,Thursday,FY2021,FQ1,174.9168
8648,EMEA-2019-131842,12/5/2019,Shirley Rodriguez,South Africa,Johannesburg,EMEA,MEA,ExampleCorp 13,1063,Consumer Products,Strategic,FinanceHub,HM7FWR62NR,97.424,2,0.2,10.9602,Thursday,FY2020,FQ1,86.4638
8649,EMEA-2020-164574,7/30/2020,Richard Roe,Sweden,Stockholm,EMEA,NOR,AnyCompany 16,1011,Finance,SMB,Marketing Suite - Gold,VILJLXY6JO,704.76,5,0.2,26.4285,Thursday,FY2020,FQ4,678.3315
8650,EMEA-2020-164574,7/30/2020,Richard Roe,Sweden,Stockholm,EMEA,NOR,AnyCompany 16,1011,Finance,SMB,ContactMatcher,2OPM7L3WN0,27.396,3,0.7,-20.0904,Thursday,FY2020,FQ4,47.4864
8651,AMER-2018-142769,9/13/2018,Carlos Salazar,Canada,Toronto,AMER,NAMER,ExampleCorp 44,1088,Consumer Products,SMB,Storage,IH0WTMKDOR,5.7,5,0,2.679,Thursday,FY2018,FQ4,3.021
8652,AMER-2018-142769,9/13/2018,Carlos Salazar,Canada,Toronto,AMER,NAMER,ExampleCorp 44,1088,Consumer Products,SMB,SaaS Connector Pack,2QPJUHP4N0,14.19,3,0,5.5341,Thursday,FY2018,FQ4,8.6559
8653,AMER-2018-142769,9/13/2018,Carlos Salazar,Canada,Toronto,AMER,NAMER,ExampleCorp 44,1088,Consumer Products,SMB,Support,ZK4DIMGAG8,7.3,2,0,2.19,Thursday,FY2018,FQ4,5.11
8654,AMER-2018-142769,9/13/2018,Carlos Salazar,Canada,Toronto,AMER,NAMER,ExampleCorp 44,1088,Consumer Products,SMB,Data Smasher,PNFOH9EXO6,199.98,2,0,75.9924,Thursday,FY2018,FQ4,123.9876
8655,AMER-2018-142769,9/13/2018,Carlos Salazar,Canada,Toronto,AMER,NAMER,ExampleCorp 44,1088,Consumer Products,SMB,Data Smasher,IHPAC53PFR,144.96,4,0,60.8832,Thursday,FY2018,FQ4,84.0768
8656,AMER-2018-142769,9/13/2018,Carlos Salazar,Canada,Toronto,AMER,NAMER,ExampleCorp 44,1088,Consumer Products,SMB,Data Smasher,78PB6TRHP8,118,2,0,20.06,Thursday,FY2018,FQ4,97.94
8657,AMER-2018-142769,9/13/2018,Carlos Salazar,Canada,Toronto,AMER,NAMER,ExampleCorp 44,1088,Consumer Products,SMB,Support,9UYPQLOVFN,48.94,1,0,24.47,Thursday,FY2018,FQ4,24.47
8658,AMER-2018-142769,9/13/2018,Carlos Salazar,Canada,Toronto,AMER,NAMER,ExampleCorp 44,1088,Consumer Products,SMB,OneView,B4LJBRBTCI,22.66,2,0,9.7438,Thursday,FY2018,FQ4,12.9162
8659,APJ-2020-168361,6/22/2020,Shirley Rodriguez,Australia,Sydney,APJ,ANZ,ExampleCorp 21,1098,Transportation,Strategic,ContactMatcher,NKZPH9P7MQ,0.836,1,0.8,-1.3376,Monday,FY2020,FQ3,2.1736
8660,AMER-2020-153185,9/4/2020,Diego Ramirez,Mexico,Guadalajara,AMER,LATAM,AnyCompany 16,1011,Finance,Strategic,Support,A5GN2GUXJ6,30.96,6,0.2,11.223,Friday,FY2020,FQ4,19.737
8661,EMEA-2021-124765,11/26/2021,Martha Rivera,Germany,Stuttgart,EMEA,EU-WEST,ExampleCorp 51,1096,Retail,SMB,Marketing Suite,9QCYEXN59K,723.92,5,0.2,-81.441,Friday,FY2022,FQ1,805.361
8662,APJ-2019-131856,5/12/2019,John Doe,Japan,Tokyo,APJ,JAPN,ExampleCorp 9,1057,Retail,SMB,SaaS Connector Pack,A29PVY8UXZ,21.968,4,0.6,-15.9268,Sunday,FY2019,FQ3,37.8948
8663,APJ-2019-131856,5/12/2019,John Doe,Japan,Tokyo,APJ,JAPN,ExampleCorp 9,1057,Retail,SMB,Site Analytics,P4MZABBNUY,619.152,6,0.2,69.6546,Sunday,FY2019,FQ3,549.4974
8664,APJ-2019-131856,5/12/2019,John Doe,Japan,Tokyo,APJ,JAPN,ExampleCorp 9,1057,Retail,SMB,Support,3F1KD0F95G,127.904,7,0.2,41.5688,Sunday,FY2019,FQ3,86.3352
8665,AMER-2021-126634,3/31/2021,María García,United States,Burlington,AMER,NAMER,ExampleCorp 5,1051,Tech,SMB,SaaS Connector Pack,QTMXP5B8HZ,94.2,5,0,39.564,Wednesday,FY2021,FQ2,54.636
8666,AMER-2020-118500,11/18/2020,Márcia Oliveira,United States,Los Angeles,AMER,NAMER,ExampleCorp 12,1061,Energy,Enterprise,Support,K8OS2XCWHN,49.5,5,0,13.365,Wednesday,FY2021,FQ1,36.135
8667,EMEA-2020-163951,12/31/2020,Jane Doe,France,Paris,EMEA,EU-WEST,AnyCompany 18,1039,Manufacturing,Strategic,ChatBot Plugin,VI1Y04FCQK,16.52,5,0.2,1.652,Thursday,FY2021,FQ1,14.868
8668,AMER-2020-149916,12/23/2020,Márcia Oliveira,Canada,Toronto,AMER,NAMER,AnyCompany 33,1052,Transportation,Enterprise,ContactMatcher,AI0M9WQ9WV,55.36,4,0.2,19.376,Wednesday,FY2021,FQ1,35.984
8669,AMER-2020-149916,12/23/2020,Márcia Oliveira,Canada,Toronto,AMER,NAMER,AnyCompany 33,1052,Transportation,Enterprise,Big Ol Database,S7F2FE2TDP,11.56,1,0.2,3.757,Wednesday,FY2021,FQ1,7.803
8670,AMER-2019-158918,12/20/2019,María García,United States,New York City,AMER,NAMER,AnyCompany 38,1036,Transportation,SMB,Support,02ILC584FJ,17.12,4,0,7.704,Friday,FY2020,FQ1,9.416
8671,AMER-2018-159611,12/27/2018,María García,Mexico,Tijuana,AMER,LATAM,ExampleCorp 18,1068,Finance,SMB,SaaS Connector Pack,DH3VRH6OKJ,182.352,3,0.2,-18.2352,Thursday,FY2019,FQ1,200.5872
8672,AMER-2018-159611,12/27/2018,María García,Mexico,Tijuana,AMER,LATAM,ExampleCorp 18,1068,Finance,SMB,Marketing Suite - Gold,ZZGIFGODFG,118.16,2,0.2,-25.109,Thursday,FY2019,FQ1,143.269
8673,APJ-2021-163265,2/17/2021,Saanvi Sarkar,Australia,Melbourne,APJ,ANZ,AnyCompany 28,1021,Consumer Products,SMB,Storage,QD78WLMVSF,18.368,2,0.2,6.1992,Wednesday,FY2021,FQ2,12.1688
8674,APJ-2021-163265,2/17/2021,Saanvi Sarkar,Australia,Melbourne,APJ,ANZ,AnyCompany 28,1021,Consumer Products,SMB,FinanceHub,VPYJGHOOB9,600.558,3,0.3,-8.5794,Wednesday,FY2021,FQ2,609.1374
8675,APJ-2021-163265,2/17/2021,Saanvi Sarkar,Australia,Melbourne,APJ,ANZ,AnyCompany 28,1021,Consumer Products,SMB,Marketing Suite - Gold,71NXQMRQA1,50.352,3,0.2,-8.1822,Wednesday,FY2021,FQ2,58.5342
8676,APJ-2021-163265,2/17/2021,Saanvi Sarkar,Australia,Melbourne,APJ,ANZ,AnyCompany 28,1021,Consumer Products,SMB,ChatBot Plugin,M84TPNAAH9,28.032,6,0.2,3.504,Wednesday,FY2021,FQ2,24.528
8677,APJ-2021-163265,2/17/2021,Saanvi Sarkar,Australia,Melbourne,APJ,ANZ,AnyCompany 28,1021,Consumer Products,SMB,SaaS Connector Pack,YG2LLYQX65,7.692,1,0.6,-3.6537,Wednesday,FY2021,FQ2,11.3457
8678,APJ-2021-141705,10/25/2021,Zhang Wei,Japan,Aichi,APJ,JAPN,ExampleCorp 27,1074,Healthcare,SMB,ContactMatcher,RSPIDN5U3C,517.405,5,0.3,-81.3065,Monday,FY2022,FQ1,598.7115
8679,APJ-2020-112739,9/3/2020,John Stiles,Japan,Tokyo,APJ,JAPN,ExampleCorp 9,1057,Retail,Enterprise,ContactMatcher,O8QNCOFXFN,8.608,8,0.8,-13.3424,Thursday,FY2020,FQ4,21.9504
8680,APJ-2020-112739,9/3/2020,John Stiles,Japan,Tokyo,APJ,JAPN,ExampleCorp 9,1057,Retail,Enterprise,Data Smasher,3RJ19SENVU,159.56,5,0.2,33.9065,Thursday,FY2020,FQ4,125.6535
8681,EMEA-2020-143805,12/2/2020,Efua Owusu,Spain,Murcia,EMEA,EU-WEST,AnyCompany 41,1041,Manufacturing,Strategic,OneView,9PZNM5BJA1,2104.55,7,0,694.5015,Wednesday,FY2021,FQ1,1410.0485
8682,EMEA-2020-143805,12/2/2020,Efua Owusu,Spain,Murcia,EMEA,EU-WEST,AnyCompany 41,1041,Manufacturing,Strategic,Support,CKFDGCXYXH,40.7,5,0,11.803,Wednesday,FY2021,FQ1,28.897
8683,EMEA-2018-133634,11/5/2018,John Stiles,Spain,Seville,EMEA,EU-WEST,ExampleCorp 45,1090,Transportation,Enterprise,Data Smasher,DDS5FOUVPR,47.79,3,0,16.2486,Monday,FY2019,FQ1,31.5414
8684,AMER-2021-101665,11/26/2021,Saanvi Sarkar,United States,Los Angeles,AMER,NAMER,ExampleCorp 41,1059,Retail,SMB,ChatBot Plugin,HK5Z2ZE20S,5.16,2,0,1.3416,Friday,FY2022,FQ1,3.8184
8685,AMER-2020-155446,12/17/2020,María García,United States,Seattle,AMER,NAMER,ExampleCorp 6,1032,Finance,Enterprise,Data Smasher,9D2IF1D66V,21.21,7,0,4.4541,Thursday,FY2021,FQ1,16.7559
8686,EMEA-2021-137323,11/15/2021,María García,United Kingdom,Bristol,EMEA,UKIR,AnyCompany 5,1003,Finance,Strategic,Marketing Suite - Gold,3OLP5LREX0,96.36,6,0,25.0536,Monday,FY2022,FQ1,71.3064
8687,AMER-2020-144015,6/27/2020,María García,United States,New York City,AMER,NAMER,ExampleCorp 9,1057,Retail,Strategic,Support,QM5NL0OWZZ,231.72,2,0,11.586,Saturday,FY2020,FQ3,220.134
8688,AMER-2020-144015,6/27/2020,María García,United States,New York City,AMER,NAMER,ExampleCorp 9,1057,Retail,Strategic,Storage,JCS4L3MA75,17.9,5,0,8.95,Saturday,FY2020,FQ3,8.95
8689,AMER-2020-144015,6/27/2020,María García,United States,New York City,AMER,NAMER,ExampleCorp 9,1057,Retail,Strategic,Support,YAS07427KP,12.48,2,0,5.616,Saturday,FY2020,FQ3,6.864
8690,EMEA-2018-101427,12/26/2018,Arnav Desai,France,Paris,EMEA,EU-WEST,ExampleCorp 23,1091,Tech,Strategic,ChatBot Plugin,OK5XOWYB4B,8.016,3,0.2,1.1022,Wednesday,FY2019,FQ1,6.9138
8691,AMER-2020-136770,8/15/2020,Martha Rivera,Mexico,Guadalajara,AMER,LATAM,AnyCompany 35,1062,Energy,Strategic,Site Analytics,1OBE8BPUBO,259.896,2,0.4,-56.3108,Saturday,FY2020,FQ4,316.2068
8692,AMER-2020-136770,8/15/2020,Martha Rivera,Mexico,Guadalajara,AMER,LATAM,AnyCompany 35,1062,Energy,Strategic,Site Analytics,Q0KTROCLYF,247.188,2,0.4,-49.4376,Saturday,FY2020,FQ4,296.6256
8693,AMER-2020-136770,8/15/2020,Martha Rivera,Mexico,Guadalajara,AMER,LATAM,AnyCompany 35,1062,Energy,Strategic,Data Smasher,KUGLIMI0XI,279.96,5,0.2,48.993,Saturday,FY2020,FQ4,230.967
8694,AMER-2020-118311,10/25/2020,Márcia Oliveira,United States,Los Angeles,AMER,NAMER,AnyCompany 33,1052,Transportation,Enterprise,Data Smasher,0VLBN3QUM5,450,5,0,162,Sunday,FY2021,FQ1,288
8695,AMER-2018-112795,8/23/2018,Jorge Souza,Brazil,São Paulo,AMER,LATAM,ExampleCorp 43,1100,Finance,Enterprise,Support,FOTRBR9RS4,19.44,3,0,9.5256,Thursday,FY2018,FQ4,9.9144
8696,AMER-2021-127096,9/16/2021,Kwesi Manu,United States,Los Angeles,AMER,NAMER,ExampleCorp 32,1031,Energy,Enterprise,ContactMatcher,MVF9CJPRO7,300.904,1,0.2,11.2839,Thursday,FY2021,FQ4,289.6201
8697,EMEA-2021-119284,6/16/2021,María García,South Africa,Johannesburg,EMEA,MEA,ExampleCorp 2,1070,Finance,Strategic,Site Analytics,A2P12MAJGF,239.976,3,0.2,26.9973,Wednesday,FY2021,FQ3,212.9787
8698,EMEA-2021-119284,6/16/2021,María García,South Africa,Johannesburg,EMEA,MEA,ExampleCorp 2,1070,Finance,Strategic,SaaS Connector Pack,Y2IO5W6A7X,31.168,4,0.2,9.3504,Wednesday,FY2021,FQ3,21.8176
8699,EMEA-2021-119284,6/16/2021,María García,South Africa,Johannesburg,EMEA,MEA,ExampleCorp 2,1070,Finance,Strategic,ContactMatcher,29P2I6CQA5,120.96,2,0.4,-28.224,Wednesday,FY2021,FQ3,149.184
8700,EMEA-2021-119284,6/16/2021,María García,South Africa,Johannesburg,EMEA,MEA,ExampleCorp 2,1070,Finance,Strategic,Site Analytics,B4X3B9JNXH,2239.936,8,0.2,223.9936,Wednesday,FY2021,FQ3,2015.9424
8701,EMEA-2021-119284,6/16/2021,María García,South Africa,Johannesburg,EMEA,MEA,ExampleCorp 2,1070,Finance,Strategic,OneView,KCIGJCIII4,76.608,8,0.2,6.7032,Wednesday,FY2021,FQ3,69.9048
8702,EMEA-2021-119284,6/16/2021,María García,South Africa,Johannesburg,EMEA,MEA,ExampleCorp 2,1070,Finance,Strategic,Marketing Suite - Gold,YT569WW3UN,142.776,1,0.2,17.847,Wednesday,FY2021,FQ3,124.929
8703,EMEA-2021-119284,6/16/2021,María García,South Africa,Johannesburg,EMEA,MEA,ExampleCorp 2,1070,Finance,Strategic,Support,5ZMQ7E8E1D,91.36,5,0.2,29.692,Wednesday,FY2021,FQ3,61.668
8704,EMEA-2019-133494,3/1/2019,Carlos Salazar,France,Paris,EMEA,EU-WEST,ExampleCorp 44,1088,Consumer Products,SMB,OneView,L58Y9ECGUX,3.552,2,0.2,0.444,Friday,FY2019,FQ2,3.108
8705,APJ-2020-111318,7/24/2020,Nikhil Jayashankar,Japan,Tokyo,APJ,JAPN,AnyCompany 4,1080,Finance,SMB,Site Analytics,SPIFYR9KTC,115.136,8,0.2,11.5136,Friday,FY2020,FQ4,103.6224
8706,EMEA-2018-132745,10/1/2018,John Stiles,Israel,Jerusalem,EMEA,EU-EAST,ExampleCorp 18,1068,Finance,Enterprise,Storage,YSQZOKSN5B,4.71,1,0,0,Monday,FY2019,FQ1,4.71
8707,EMEA-2018-146815,9/8/2018,Efua Owusu,United Kingdom,London,EMEA,UKIR,ExampleCorp 16,1050,Manufacturing,Enterprise,FinanceHub,GSBZCCN5O1,172.764,2,0.1,13.4372,Saturday,FY2018,FQ4,159.3268
8708,EMEA-2018-146815,9/8/2018,Efua Owusu,United Kingdom,London,EMEA,UKIR,ExampleCorp 16,1050,Manufacturing,Enterprise,ChatBot Plugin,XHF2HXGZI5,3.52,2,0,1.6896,Saturday,FY2018,FQ4,1.8304
8709,AMER-2018-119144,11/16/2018,Martha Rivera,United States,New York City,AMER,NAMER,AnyCompany 16,1011,Finance,Strategic,Site Analytics,XVGM353O6N,79.968,4,0.2,-17.9928,Friday,FY2019,FQ1,97.9608
8710,AMER-2018-119144,11/16/2018,Martha Rivera,United States,New York City,AMER,NAMER,AnyCompany 16,1011,Finance,Strategic,Marketing Suite,LHMPMVFOAB,305.9745,3,0.15,25.1979,Friday,FY2019,FQ1,280.7766
8711,AMER-2018-119144,11/16/2018,Martha Rivera,United States,New York City,AMER,NAMER,AnyCompany 16,1011,Finance,Strategic,Marketing Suite - Gold,AR9J6TICL7,344.91,3,0,10.3473,Friday,FY2019,FQ1,334.5627
8712,AMER-2018-105648,3/3/2018,Nikhil Jayashankar,United States,Seattle,AMER,NAMER,AnyCompany 39,1009,Manufacturing,SMB,ContactMatcher,CYZ40PHADW,626.352,3,0.2,-23.4882,Saturday,FY2018,FQ2,649.8402
8713,AMER-2019-145422,12/3/2019,Paulo Santos,United States,Los Angeles,AMER,NAMER,ExampleCorp 35,1043,Manufacturing,SMB,Marketing Suite,ATK5CS0Y1H,359.499,3,0.15,-29.6058,Tuesday,FY2020,FQ1,389.1048
8714,AMER-2021-136623,7/12/2021,Nikhil Jayashankar,United States,Seattle,AMER,NAMER,ExampleCorp 25,1073,Consumer Products,Strategic,Site Analytics,HWMCAW9P2E,71.952,6,0.2,5.3964,Monday,FY2021,FQ4,66.5556
8715,AMER-2021-136623,7/12/2021,Nikhil Jayashankar,United States,Seattle,AMER,NAMER,ExampleCorp 25,1073,Consumer Products,Strategic,ContactMatcher,X160NMUFN2,29.8,5,0.2,9.3125,Monday,FY2021,FQ4,20.4875
8716,AMER-2021-121678,11/17/2021,Zhang Wei,Mexico,Mexico City,AMER,LATAM,ExampleCorp 49,1046,Manufacturing,Strategic,ContactMatcher,67ZVVS8YXZ,1.824,1,0.7,-1.3984,Wednesday,FY2022,FQ1,3.2224
8717,APJ-2020-120824,6/13/2020,María García,Japan,Tokyo,APJ,JAPN,AnyCompany 36,1034,Energy,Enterprise,OneView,A59ZA214IY,64.384,4,0.8,-160.96,Saturday,FY2020,FQ3,225.344
8718,APJ-2020-120824,6/13/2020,María García,Japan,Tokyo,APJ,JAPN,AnyCompany 36,1034,Energy,Enterprise,SaaS Connector Pack,7TAUW1U5O5,6.984,2,0.6,-4.5396,Saturday,FY2020,FQ3,11.5236
8719,APJ-2020-120824,6/13/2020,María García,Japan,Tokyo,APJ,JAPN,AnyCompany 36,1034,Energy,Enterprise,ChatBot Plugin,NZ7OJFY4KP,11.264,8,0.2,3.9424,Saturday,FY2020,FQ3,7.3216
8720,APJ-2020-120824,6/13/2020,María García,Japan,Tokyo,APJ,JAPN,AnyCompany 36,1034,Energy,Enterprise,Support,NZONFE0BZI,15.552,3,0.2,5.6376,Saturday,FY2020,FQ3,9.9144
8721,APJ-2020-120824,6/13/2020,María García,Japan,Tokyo,APJ,JAPN,AnyCompany 36,1034,Energy,Enterprise,FinanceHub,JNE18W1GF8,379.372,2,0.3,-119.2312,Saturday,FY2020,FQ3,498.6032
8722,APJ-2020-120824,6/13/2020,María García,Japan,Tokyo,APJ,JAPN,AnyCompany 36,1034,Energy,Enterprise,Marketing Suite - Gold,YUF4LQ4AFQ,67.536,9,0.2,6.7536,Saturday,FY2020,FQ3,60.7824
8723,APJ-2020-120824,6/13/2020,María García,Japan,Tokyo,APJ,JAPN,AnyCompany 36,1034,Energy,Enterprise,ContactMatcher,DBHDCZ49RA,1.524,2,0.8,-2.667,Saturday,FY2020,FQ3,4.191
8724,EMEA-2020-135209,12/30/2020,Richard Roe,Germany,Hamburg,EMEA,EU-WEST,ExampleCorp 5,1051,Tech,Enterprise,Support,4MRBNJQ895,37.408,7,0.2,13.0928,Wednesday,FY2021,FQ1,24.3152
8725,EMEA-2020-135209,12/30/2020,Richard Roe,Germany,Hamburg,EMEA,EU-WEST,ExampleCorp 5,1051,Tech,Enterprise,Support,CKZ7OCFZ9Q,25.344,6,0.2,8.8704,Wednesday,FY2021,FQ1,16.4736
8726,AMER-2021-148145,3/19/2021,Saanvi Sarkar,Canada,Toronto,AMER,NAMER,AnyCompany 39,1009,Manufacturing,SMB,ChatBot Plugin,9VVSR8XP94,46.2,4,0,21.252,Friday,FY2021,FQ2,24.948
8727,EMEA-2019-103870,12/27/2019,Kwesi Manu,South Africa,Johannesburg,EMEA,MEA,AnyCompany 13,1010,Communications,Strategic,Data Smasher,ULHN69B20P,4.728,3,0.2,0.7092,Friday,FY2020,FQ1,4.0188
8728,EMEA-2019-103870,12/27/2019,Kwesi Manu,South Africa,Johannesburg,EMEA,MEA,AnyCompany 13,1010,Communications,Strategic,SaaS Connector Pack,UT0XPUHB6W,53.352,3,0.2,16.0056,Friday,FY2020,FQ1,37.3464
8729,EMEA-2019-103870,12/27/2019,Kwesi Manu,South Africa,Johannesburg,EMEA,MEA,AnyCompany 13,1010,Communications,Strategic,Marketing Suite,N86IUIJ5WT,131.104,2,0.2,8.194,Friday,FY2020,FQ1,122.91
8730,EMEA-2019-103870,12/27/2019,Kwesi Manu,South Africa,Johannesburg,EMEA,MEA,AnyCompany 13,1010,Communications,Strategic,Marketing Suite - Gold,1A62OGL95P,22.512,3,0.2,2.2512,Friday,FY2020,FQ1,20.2608
8731,EMEA-2019-103870,12/27/2019,Kwesi Manu,South Africa,Johannesburg,EMEA,MEA,AnyCompany 13,1010,Communications,Strategic,Data Smasher,LURZ4NBCH4,72.744,7,0.2,-12.7302,Friday,FY2020,FQ1,85.4742
8732,EMEA-2019-111017,7/31/2019,Paulo Santos,Poland,Warsaw,EMEA,EU-WEST,AnyCompany 37,1035,Finance,Strategic,Support,74307AQ0T1,52.59,3,0,15.777,Wednesday,FY2019,FQ4,36.813
8733,AMER-2021-116988,6/28/2021,María García,Canada,Toronto,AMER,NAMER,AnyCompany 5,1003,Finance,Strategic,Support,4NLDJMWTCS,19.44,3,0,9.3312,Monday,FY2021,FQ3,10.1088
8734,AMER-2021-116988,6/28/2021,María García,Canada,Toronto,AMER,NAMER,AnyCompany 5,1003,Finance,Strategic,SaaS Connector Pack,R0PQN7H26S,126.3,3,0,40.416,Monday,FY2021,FQ3,85.884
8735,AMER-2021-116988,6/28/2021,María García,Canada,Toronto,AMER,NAMER,AnyCompany 5,1003,Finance,Strategic,Data Smasher,RECW1N60CR,1287.45,5,0,244.6155,Monday,FY2021,FQ3,1042.8345
8736,EMEA-2018-169390,2/8/2018,Jorge Souza,United Kingdom,London,EMEA,UKIR,AnyCompany 20,1076,Tech,Strategic,Marketing Suite - Gold,PLJAN3ILY5,64.96,4,0,9.744,Thursday,FY2018,FQ2,55.216
8737,EMEA-2020-168774,9/5/2020,María García,Luxembourg,Luxembourg,EMEA,EU-WEST,ExampleCorp 36,1028,Tech,Strategic,Marketing Suite - Gold,O73WB5F2XB,535.41,3,0,160.623,Saturday,FY2020,FQ4,374.787
8738,EMEA-2021-161592,4/7/2021,Nikki Wolf,South Africa,Johannesburg,EMEA,MEA,AnyCompany 2,1002,Healthcare,Strategic,ContactMatcher,3BTDW4149J,8.1,5,0.7,-5.94,Wednesday,FY2021,FQ3,14.04
8739,EMEA-2021-131961,12/9/2021,Wang Xiulan,France,Paris,EMEA,EU-WEST,ExampleCorp 49,1046,Manufacturing,SMB,ChatBot Plugin,K926T7NQR2,13.248,4,0.2,3.6432,Thursday,FY2022,FQ1,9.6048
8740,EMEA-2021-131961,12/9/2021,Wang Xiulan,France,Paris,EMEA,EU-WEST,ExampleCorp 49,1046,Manufacturing,SMB,Site Analytics,25IOI6K42C,83.988,2,0.4,-20.997,Thursday,FY2022,FQ1,104.985
8741,EMEA-2020-102498,7/25/2020,John Doe,Czech Republic,Brno,EMEA,EU-EAST,ExampleCorp 9,1057,Retail,SMB,ChatBot Plugin,ATRC53A9HQ,73.2,5,0,21.228,Saturday,FY2020,FQ4,51.972
8742,APJ-2019-113222,11/9/2019,Shirley Rodriguez,India,Mumbai,APJ,IND,AnyCompany 38,1036,Transportation,Enterprise,ContactMatcher,E8J6EXYZKL,10.74,3,0,5.1552,Saturday,FY2020,FQ1,5.5848
